classification,split,cmo,old_value,new_value,n,population
baja_damian,validation,5248,0,0,60,14259
baja_damian,validation,5242,0,0,71,17980
baja_damian,validation,1363,0,0,51,8486
baja_damian,train,8124,0,0,391,96512
baja_damian,train,5343,0,0,111,26322
baja_damian,train,5247,0,0,6,813
baja_damian,validation,1300,0,0,167,45827
baja_damian,validation,1103,0,0,6,1493
baja_damian,validation,7201,0,1,205,59456
baja_damian,validation,2121,0,0,95,30797
baja_damian,validation,6111,0,0,163,39595
baja_damian,train,8301,0,0,327,95038
baja_damian,train,5240,0,1,2,188
baja_damian,train,1130,0,0,175,44125
baja_damian,train,7131,0,0,35,9168
baja_damian,validation,6101,0,0,108,26449
baja_damian,validation,1164,0,0,38,8014
baja_damian,validation,1132,0,0,63,16200
baja_damian,train,5161,0,0,29,6000
baja_damian,train,8130,0,0,191,55136
baja_damian,train,5260,0,0,257,71468
baja_damian,train,5341,0,0,9,2047
baja_damian,validation,6130,0,0,34,8202
baja_damian,validation,8111,0,0,3,565
baja_damian,validation,5270,0,0,144,36905
baja_damian,validation,5151,0,0,7,2905
baja_damian,validation,8303,0,0,255,74099
baja_damian,validation,5230,0,0,83,26094
baja_damian,train,5100,0,0,29,7196
baja_damian,train,8131,0,0,21,5958
baja_damian,train,8303,0,0,233,65890
baja_damian,train,1100,0,0,27,7226
baja_damian,train,1211,0,0,2,313
baja_damian,train,1423,0,0,52,15764
baja_damian,validation,7110,0,0,59,13167
baja_damian,validation,5248,0,1,2,796
baja_damian,validation,5400,0,0,34,8668
baja_damian,validation,2125,0,0,61,15553
baja_damian,train,6100,0,0,46,9620
baja_damian,train,7110,0,0,58,11721
baja_damian,train,5352,0,1,1,117
baja_damian,train,5323,0,0,73,10316
baja_damian,train,1220,0,0,235,71045
baja_damian,train,8125,1,1,77,25587
baja_damian,validation,5260,0,0,241,60335
baja_damian,validation,5502,0,0,67,19715
baja_damian,validation,5280,0,0,33,8743
baja_damian,train,6111,0,0,232,60650
baja_damian,train,1131,0,0,127,28034
baja_damian,train,6201,0,0,1,142
baja_damian,train,2120,0,0,6,1548
baja_damian,train,1310,0,0,118,33210
baja_damian,train,6202,0,0,91,27380
baja_damian,train,5232,0,0,5,1482
baja_damian,validation,6102,0,0,59,9631
baja_damian,validation,1211,0,0,3,311
baja_damian,validation,1423,0,0,36,12349
baja_damian,validation,5343,0,1,1,110
baja_damian,validation,6160,0,0,72,27288
baja_damian,validation,5222,0,0,150,33830
baja_damian,train,5244,0,0,18,4633
baja_damian,train,1252,0,0,26,4235
baja_damian,validation,7131,0,0,24,8219
baja_damian,validation,1120,0,0,26,6377
baja_damian,validation,5440,0,0,46,13588
baja_damian,train,8160,0,0,4,914
baja_damian,train,5460,0,0,33,7060
baja_damian,validation,5440,1,1,86,22366
baja_damian,validation,7133,0,0,18,4083
baja_damian,validation,1100,0,0,32,6573
baja_damian,train,5521,0,0,245,80069
baja_damian,validation,1340,0,0,127,37408
baja_damian,validation,6210,0,1,8,1110
baja_damian,validation,5460,0,0,29,10284
baja_damian,validation,5430,1,0,19,3957
baja_damian,train,7100,0,1,76,31174
baja_damian,train,7201,0,1,189,68439
baja_damian,train,5441,0,0,24,8306
baja_damian,train,5140,0,0,29,7107
baja_damian,train,5171,0,0,16,5648
baja_damian,validation,8124,1,0,17,5336
baja_damian,validation,5121,0,0,18,4016
baja_damian,train,6102,0,0,62,10612
baja_damian,train,6130,0,0,30,9164
baja_damian,validation,1206,0,0,34,9703
baja_damian,validation,1359,0,0,4,428
baja_damian,validation,8151,0,0,69,17585
baja_damian,validation,8125,1,0,24,7467
baja_damian,validation,5240,0,0,15,3148
baja_damian,validation,1131,0,0,130,28934
baja_damian,train,6230,0,0,132,31593
baja_damian,train,1440,0,0,2,157
baja_damian,train,7130,0,0,105,28775
baja_damian,train,1320,0,0,206,52313
baja_damian,train,8125,1,0,13,3426
baja_damian,train,1450,0,0,1,94
baja_damian,train,5460,1,1,335,109876
baja_damian,validation,2122,0,0,54,14930
baja_damian,validation,5266,0,0,14,5079
baja_damian,validation,7211,1,1,21,6542
baja_damian,validation,5203,0,1,3,718
baja_damian,validation,8124,1,1,115,32599
baja_damian,validation,6260,0,0,20,2571
baja_damian,validation,5202,0,0,229,75794
baja_damian,train,8101,0,0,94,24582
baja_damian,train,8101,1,0,20,5563
baja_damian,validation,5160,0,0,14,3319
baja_damian,validation,8150,0,0,24,5334
baja_damian,validation,1203,0,0,18,2263
baja_damian,validation,5501,0,0,34,8201
baja_damian,train,5230,0,0,97,28831
baja_damian,train,5342,0,0,24,5597
baja_damian,train,5229,0,0,2,828
baja_damian,train,1206,0,0,42,9600
baja_damian,validation,2111,0,0,18,3373
baja_damian,train,1104,0,0,53,12512
baja_damian,train,5270,0,0,110,26527
baja_damian,train,5440,1,1,90,25758
baja_damian,train,1203,0,0,19,4024
baja_damian,validation,6220,0,0,34,9008
baja_damian,validation,6121,0,0,24,9482
baja_damian,validation,5320,0,0,10,2434
baja_damian,validation,6132,0,0,8,1019
baja_damian,validation,7111,0,1,75,25482
baja_damian,validation,6100,0,0,58,13197
baja_damian,validation,2120,0,0,9,1073
baja_damian,train,5267,0,0,80,21303
baja_damian,train,7210,0,0,20,5758
baja_damian,train,8190,0,1,7,1264
baja_damian,validation,7120,0,0,12,3285
baja_damian,validation,1201,0,0,5,1797
baja_damian,validation,8125,1,1,79,19380
baja_damian,train,6180,0,0,30,9722
baja_damian,train,6251,0,0,41,6711
baja_damian,train,5301,0,0,3,482
baja_damian,train,4100,1,1,1379,575909
baja_damian,train,8201,0,1,29,7772
baja_damian,validation,4100,1,1,1382,603927
baja_damian,validation,7130,0,0,120,26294
baja_damian,validation,5460,1,0,52,17045
baja_damian,validation,5306,0,0,18,6073
baja_damian,validation,8200,0,0,39,12072
baja_damian,validation,5481,0,0,29,12909
baja_damian,validation,6232,0,0,21,3737
baja_damian,validation,1151,0,0,17,4315
baja_damian,validation,4103,1,1,163,55306
baja_damian,validation,4108,1,1,93,43161
baja_damian,validation,8151,0,1,2,116
baja_damian,validation,4101,1,1,33,11875
baja_damian,train,5246,0,0,96,28239
baja_damian,train,4106,1,1,157,43871
baja_damian,train,5481,0,0,24,7193
baja_damian,train,5224,0,0,20,4197
baja_damian,train,5251,0,0,30,9140
baja_damian,train,5400,1,0,49,10565
baja_damian,train,8312,0,0,47,9922
baja_damian,train,5352,0,0,3,456
baja_damian,train,1340,0,0,149,35489
baja_damian,train,5324,0,0,12,1908
baja_damian,train,5383,0,0,80,27495
baja_damian,train,5302,0,0,35,10746
baja_damian,validation,4110,1,1,101,28001
baja_damian,validation,8101,1,1,71,18949
baja_damian,validation,5290,0,0,28,12710
baja_damian,validation,5310,0,1,1,56
baja_damian,validation,5501,0,1,2,141
baja_damian,validation,5181,0,0,15,5183
baja_damian,train,8303,1,0,2,225
baja_damian,train,5420,0,0,35,7272
baja_damian,train,8120,0,0,10,5497
baja_damian,train,4110,1,1,185,53573
baja_damian,train,5450,1,0,8,2371
baja_damian,train,4103,1,1,133,38523
baja_damian,validation,5271,0,0,32,9207
baja_damian,validation,4110,1,0,13,2569
baja_damian,validation,1241,0,0,1,75
baja_damian,validation,5460,1,1,341,105807
baja_damian,validation,8204,0,1,2,148
baja_damian,validation,5131,0,0,13,4483
baja_damian,validation,4112,1,0,4,630
baja_damian,validation,5260,0,1,44,18186
baja_damian,validation,5161,0,0,45,11221
baja_damian,train,5421,0,0,18,5663
baja_damian,train,4111,1,1,18,4469
baja_damian,train,5401,0,0,43,15374
baja_damian,train,5248,0,0,61,19572
baja_damian,train,5290,0,0,19,3118
baja_damian,train,2128,0,1,4,351
baja_damian,train,8126,1,0,9,1754
baja_damian,train,5200,0,0,79,32913
baja_damian,train,2133,0,0,3,906
baja_damian,train,8101,1,1,80,19439
baja_damian,train,5490,1,1,1,85
baja_damian,validation,5371,0,0,12,4997
baja_damian,validation,4106,1,1,128,44431
baja_damian,validation,5500,0,1,7,2320
baja_damian,validation,5203,0,0,4,849
baja_damian,validation,5401,0,1,3,573
baja_damian,validation,5333,0,0,7,2082
baja_damian,validation,5370,0,0,8,875
baja_damian,validation,1104,0,0,46,13958
baja_damian,validation,5383,0,0,65,18837
baja_damian,train,4108,1,1,54,13942
baja_damian,train,5500,0,1,11,2054
baja_damian,train,5380,0,0,20,4618
baja_damian,train,5251,0,1,6,1179
baja_damian,train,5321,0,0,21,9526
baja_damian,train,5223,0,0,6,697
baja_damian,train,5304,0,0,14,3453
baja_damian,train,4120,1,1,129,30147
baja_damian,train,5350,0,0,10,1378
baja_damian,train,4112,1,1,14,4619
baja_damian,validation,5302,0,0,20,4987
baja_damian,validation,5332,0,0,6,2656
baja_damian,validation,5331,0,0,9,3250
baja_damian,train,5440,1,0,33,17557
baja_damian,validation,1431,0,0,17,5244
baja_damian,train,5261,0,0,60,15982
baja_damian,train,5131,0,0,8,2688
baja_damian,validation,6140,0,0,40,11954
baja_damian,train,2127,0,0,33,8252
baja_damian,train,8151,0,0,50,9032
baja_damian,train,5181,0,0,24,7101
baja_damian,train,8201,0,0,48,11187
baja_damian,train,8204,0,0,8,1712
baja_damian,train,8126,0,0,36,10199
baja_damian,train,5180,0,0,6,3633
baja_damian,validation,1310,0,0,93,27201
baja_damian,validation,6230,0,0,140,38474
baja_damian,train,7211,1,1,14,6351
baja_damian,validation,5244,0,0,12,2366
baja_damian,validation,5431,0,0,4,1579
baja_damian,train,8124,1,0,19,5583
baja_damian,train,1221,0,0,19,4089
baja_damian,train,1121,0,0,15,4900
baja_damian,validation,1221,0,0,14,2692
baja_damian,train,2124,0,0,50,15707
baja_damian,train,5101,0,0,24,9883
baja_damian,train,1120,0,0,18,4729
baja_damian,train,8300,0,0,13,2401
baja_damian,validation,5100,0,0,18,5263
baja_damian,validation,7100,0,1,72,27799
baja_damian,validation,5250,0,0,3,789
baja_damian,validation,5223,0,0,8,1413
baja_damian,train,6140,0,0,33,6444
baja_damian,train,1164,0,0,35,14594
baja_damian,train,5332,0,0,11,2880
baja_damian,train,1200,0,0,21,5764
baja_damian,train,5333,0,0,10,4410
baja_damian,validation,5130,0,0,5,3899
baja_damian,train,5170,0,0,16,4654
baja_damian,train,6211,0,0,10,2850
baja_damian,train,5334,0,0,8,2011
baja_damian,validation,8159,0,1,1,237
baja_damian,train,6133,0,0,11,2191
baja_damian,train,5431,0,0,4,1661
baja_damian,validation,5334,0,0,7,2449
baja_damian,validation,8123,0,0,33,8393
baja_damian,train,1151,0,0,18,4905
baja_damian,validation,5420,0,0,29,5716
baja_damian,train,6260,0,0,23,10851
baja_damian,train,1390,0,0,20,3061
baja_damian,validation,8150,0,1,8,3478
baja_damian,train,7121,0,0,40,9280
baja_damian,train,5225,0,0,10,2163
baja_damian,train,5401,1,1,2,473
baja_damian,train,6210,0,1,12,1985
baja_damian,train,5280,0,0,33,13993
baja_damian,validation,2124,0,0,43,13994
baja_damian,train,1451,0,0,3,732
baja_damian,validation,8101,1,0,18,4338
baja_damian,validation,6110,0,0,65,22673
baja_damian,validation,5340,0,0,16,5100
baja_damian,validation,8101,0,0,80,15455
baja_damian,validation,5440,1,0,31,7189
baja_damian,validation,5232,0,0,6,1867
baja_damian,train,5370,0,0,14,1480
baja_damian,train,5225,0,1,2,518
baja_damian,train,4106,1,0,22,5213
baja_damian,train,4170,0,1,6,1489
baja_damian,train,4109,1,1,18,3895
baja_damian,train,7111,0,1,75,16944
baja_damian,train,4109,1,0,3,399
baja_damian,train,4103,1,0,40,7868
baja_damian,validation,1250,0,0,64,11568
baja_damian,validation,5380,0,0,23,8579
baja_damian,validation,4107,1,1,28,14910
baja_damian,validation,4103,1,0,22,4745
baja_damian,validation,6150,0,0,18,8339
baja_damian,validation,4150,1,1,66,12185
baja_damian,train,5400,0,1,1,125
baja_damian,train,5491,0,0,3,398
baja_damian,train,4170,0,0,7,1517
baja_damian,train,5501,0,0,37,9002
baja_damian,train,5401,0,1,2,680
baja_damian,train,1360,0,0,18,6329
baja_damian,validation,5171,0,0,12,2257
baja_damian,validation,1171,0,0,14,5294
baja_damian,validation,8126,0,0,30,8059
baja_damian,validation,6180,0,0,24,4384
baja_damian,train,4101,1,1,34,9654
baja_damian,train,5266,0,0,12,6216
baja_damian,train,5331,0,0,6,3430
baja_damian,train,5460,1,0,37,11767
baja_damian,train,5241,0,0,39,11836
baja_damian,train,2121,0,0,92,20377
baja_damian,validation,5401,0,0,46,15311
baja_damian,validation,8124,0,1,11,2733
baja_damian,validation,5281,0,0,29,4639
baja_damian,train,8303,1,1,19,7590
baja_damian,train,1204,0,1,4,1991
baja_damian,train,5260,0,1,42,14648
baja_damian,train,8200,0,0,36,8933
baja_damian,train,5522,1,1,1,267
baja_damian,train,1250,0,0,90,19140
baja_damian,validation,5400,0,1,2,318
baja_damian,validation,5500,0,0,5,3908
baja_damian,validation,4109,1,0,8,2466
baja_damian,validation,5204,0,0,36,7555
baja_damian,train,4150,1,1,72,20363
baja_damian,train,6110,0,0,67,15224
baja_damian,train,4102,1,0,1,127
baja_damian,validation,1260,0,0,8,1949
baja_damian,validation,4112,1,1,32,5662
baja_damian,validation,4106,1,0,10,2907
baja_damian,train,1150,0,0,17,2928
baja_damian,train,8126,1,1,24,6712
baja_damian,train,8311,0,0,16,2330
baja_damian,train,6121,0,0,32,8070
baja_damian,validation,8190,0,0,8,1915
baja_damian,validation,4113,1,1,31,11800
baja_damian,train,1401,0,0,17,5104
baja_damian,validation,1451,0,0,5,318
baja_damian,train,1364,0,0,14,3521
baja_damian,train,6190,0,0,16,4581
baja_damian,train,8124,0,1,6,617
baja_damian,train,5549,0,0,1,48
baja_damian,train,5310,0,0,10,1513
baja_damian,train,6221,0,1,1,44
baja_damian,train,8111,1,1,11,4789
baja_damian,train,6150,0,0,20,5078
baja_damian,train,5210,0,0,6,1238
baja_damian,train,8111,1,0,2,111
baja_damian,train,2126,0,0,5,1294
baja_damian,validation,5111,0,0,9,839
baja_damian,validation,5400,1,1,71,19664
baja_damian,validation,5549,0,0,1,48
baja_damian,validation,5521,0,1,5,1015
baja_damian,validation,6170,0,0,21,2010
baja_damian,validation,6190,0,0,14,2989
baja_damian,validation,5206,0,0,6,1453
baja_damian,train,6170,0,0,27,3144
baja_damian,train,8140,0,0,22,4388
baja_damian,train,5230,0,1,6,1503
baja_damian,validation,2100,0,0,4,984
baja_damian,validation,1140,0,0,8,1532
baja_damian,validation,8204,0,0,5,1508
baja_damian,validation,5261,0,1,3,513
baja_damian,train,8122,0,0,35,7927
baja_damian,train,6270,0,1,4,1587
baja_damian,train,2128,0,0,2,248
baja_damian,train,5111,0,0,13,2960
baja_damian,train,1230,0,0,34,7327
baja_damian,validation,5280,0,1,5,2049
baja_damian,train,5160,0,0,28,8498
baja_damian,train,6240,0,0,16,3340
baja_damian,train,8132,0,0,6,988
baja_damian,validation,8312,0,0,49,11177
baja_damian,train,8110,1,1,28,3887
baja_damian,train,8110,0,0,20,3577
baja_damian,validation,5233,0,0,14,2227
baja_damian,train,1223,0,0,6,485
baja_damian,train,7212,1,1,11,3409
baja_damian,validation,5522,0,0,4,604
baja_damian,train,8150,0,0,14,4684
baja_damian,train,6220,0,1,1,38
baja_damian,validation,8311,0,0,19,4520
baja_damian,validation,5341,0,0,4,1046
baja_damian,validation,8122,0,0,36,9128
baja_damian,validation,1101,0,0,28,4760
baja_damian,train,5420,1,0,4,1463
baja_damian,train,5249,0,0,1,40
baja_damian,validation,1411,0,0,4,368
baja_damian,validation,1200,0,0,16,4410
baja_damian,validation,5470,0,0,14,4719
baja_damian,validation,7210,0,0,17,4815
baja_damian,train,5500,0,0,12,3098
baja_damian,validation,6120,0,0,9,1446
baja_damian,train,2110,0,0,10,2077
baja_damian,train,5540,0,0,2,290
baja_damian,train,8203,1,1,26,4871
baja_damian,train,5470,0,0,11,1478
baja_damian,validation,5170,0,0,9,2087
baja_damian,validation,8131,0,0,21,6366
baja_damian,validation,4170,0,0,8,1512
baja_damian,validation,8201,0,1,24,6666
baja_damian,validation,5267,0,1,5,321
baja_damian,validation,1240,0,0,8,1266
baja_damian,validation,8303,1,1,13,5882
baja_damian,train,1240,0,1,2,319
baja_damian,train,5208,0,1,30,8217
baja_damian,train,2101,0,0,11,2614
baja_damian,train,5204,0,0,32,9746
baja_damian,train,8203,1,0,2,188
baja_damian,validation,4108,1,0,3,825
baja_damian,validation,5226,0,0,1,34
baja_damian,validation,2110,0,0,12,1346
baja_damian,validation,4170,0,1,3,961
baja_damian,train,8122,1,1,2,152
baja_damian,validation,4135,1,1,7,1009
baja_damian,train,1412,0,0,33,7947
baja_damian,validation,1432,0,0,6,802
baja_damian,validation,1420,0,0,6,2231
baja_damian,validation,5470,1,0,4,386
baja_damian,validation,8110,1,1,16,3170
baja_damian,train,5371,0,0,5,1133
baja_damian,validation,5208,0,1,28,8838
baja_damian,train,1101,0,0,23,5169
baja_damian,train,5400,1,1,90,30879
baja_damian,train,1166,0,0,5,1829
baja_damian,train,5329,0,0,1,39
baja_damian,train,6250,0,0,7,1016
baja_damian,train,5400,0,0,36,9000
baja_damian,train,5270,0,1,1,37
baja_damian,validation,5271,0,1,1,36
baja_damian,validation,5245,0,1,19,6283
baja_damian,validation,6180,0,1,2,86
baja_damian,validation,7200,1,1,5,800
baja_damian,train,8202,0,0,13,4617
baja_damian,train,6120,0,0,6,832
baja_damian,validation,6250,0,0,19,7531
baja_damian,validation,2123,0,0,11,4212
baja_damian,validation,5230,0,1,10,3713
baja_damian,validation,8190,0,1,12,3099
baja_damian,validation,5543,0,0,4,1137
baja_damian,validation,1150,0,0,14,1368
baja_damian,validation,8120,0,0,7,3977
baja_damian,validation,2101,0,0,15,4851
baja_damian,train,6132,0,0,8,1807
baja_damian,train,5120,0,0,9,1520
baja_damian,validation,8110,1,0,3,275
baja_damian,validation,5272,0,0,30,9727
baja_damian,validation,8140,0,0,17,3745
baja_damian,train,2111,0,0,23,7983
baja_damian,validation,1401,0,0,19,4514
baja_damian,train,7200,1,1,8,3367
baja_damian,train,8190,0,0,9,2422
baja_damian,validation,5247,0,0,4,3672
baja_damian,validation,2128,0,1,2,150
baja_damian,train,1290,0,0,2,86
baja_damian,validation,4120,1,1,72,18664
baja_damian,validation,5221,0,0,55,14526
baja_damian,validation,5224,0,0,15,5298
baja_damian,validation,7121,0,0,39,10446
baja_damian,validation,5550,0,0,19,8570
baja_damian,validation,4109,1,1,17,2344
baja_damian,train,5550,0,0,24,6569
baja_damian,train,1363,0,0,32,10563
baja_damian,train,5330,0,0,10,1506
baja_damian,train,1340,0,1,1,88
baja_damian,train,1240,0,0,8,2561
baja_damian,train,5231,0,0,24,7560
baja_damian,validation,4119,1,1,5,491
baja_damian,train,1210,0,0,1,102
baja_damian,train,5221,0,0,61,19773
baja_damian,train,1161,0,0,19,3528
baja_damian,validation,5311,0,0,5,896
baja_damian,train,5271,0,0,27,9057
baja_damian,train,1362,0,0,7,1037
baja_damian,train,7133,0,0,22,8590
baja_damian,validation,5430,1,1,16,4727
baja_damian,validation,5231,0,0,17,8159
baja_damian,train,4113,1,1,36,10101
baja_damian,train,4119,1,1,2,1235
baja_damian,train,5201,0,0,8,2234
baja_damian,train,1354,0,0,8,872
baja_damian,validation,8110,0,0,21,3698
baja_damian,validation,8300,0,0,12,1637
baja_damian,train,7132,0,0,2,930
baja_damian,validation,5510,0,0,2,621
baja_damian,train,2100,0,0,5,815
baja_damian,train,1103,0,0,6,1056
baja_damian,validation,5430,0,0,13,2900
baja_damian,train,5430,1,1,13,5005
baja_damian,validation,1354,0,0,4,697
baja_damian,validation,8132,0,0,9,1673
baja_damian,train,7121,0,1,7,1650
baja_damian,train,5151,0,0,5,1052
baja_damian,train,5480,0,0,5,634
baja_damian,train,1134,0,0,12,1183
baja_damian,train,2124,0,1,1,133
baja_damian,validation,5480,0,0,9,1728
baja_damian,train,5520,0,1,2,415
baja_damian,validation,5360,0,0,4,861
baja_damian,train,7120,0,0,11,3278
baja_damian,train,5430,0,0,7,1587
baja_damian,validation,6211,0,0,16,5767
baja_damian,train,5510,0,0,4,809
baja_damian,train,1431,0,0,10,3007
baja_damian,train,1461,0,0,1,168
baja_damian,train,5233,0,0,13,2032
baja_damian,validation,1102,0,0,5,841
baja_damian,validation,5110,0,0,2,800
baja_damian,validation,5310,0,0,13,3350
baja_damian,validation,5210,0,0,8,1406
baja_damian,train,1241,0,0,5,1419
baja_damian,train,4108,1,0,2,396
baja_damian,train,1411,0,0,5,1127
baja_damian,validation,5323,0,0,95,13910
baja_damian,train,6229,0,0,2,805
baja_damian,train,5511,0,0,2,320
baja_damian,train,5306,0,0,12,2713
baja_damian,train,4100,1,0,6,2817
baja_damian,train,2123,0,0,10,3442
baja_damian,train,5309,0,0,2,614
baja_damian,train,5281,0,0,7,1553
baja_damian,train,1141,0,0,2,783
baja_damian,train,5272,0,0,20,5230
baja_damian,train,6251,1,0,4,1055
baja_damian,validation,5351,0,0,3,644
baja_damian,validation,5281,0,1,2,246
baja_damian,validation,5324,0,0,8,3181
baja_damian,validation,4132,1,1,9,1325
baja_damian,train,8123,0,0,36,5986
baja_damian,train,4102,1,1,3,575
baja_damian,train,4135,1,1,11,4031
baja_damian,validation,6221,0,1,2,86
baja_damian,train,1423,0,1,1,50
baja_damian,train,4132,1,1,21,4936
baja_damian,validation,2132,0,0,2,385
baja_damian,train,1413,0,0,1,39
baja_damian,validation,1161,0,0,16,4075
baja_damian,train,5530,0,0,1,38
baja_damian,validation,7121,0,1,7,1350
baja_damian,train,1201,0,0,6,851
baja_damian,train,8302,0,0,2,434
baja_damian,validation,6241,0,0,2,92
baja_damian,train,4103,0,0,1,61
baja_damian,validation,1361,0,0,4,1434
baja_damian,validation,5242,0,1,10,1544
baja_damian,validation,7134,0,0,13,2389
baja_damian,train,5264,0,0,7,823
baja_damian,validation,5450,1,0,2,103
baja_damian,validation,1133,0,0,3,323
baja_damian,train,8110,1,0,4,822
baja_damian,validation,1220,0,1,1,36
baja_damian,train,5227,0,0,33,9312
baja_damian,validation,1141,0,0,2,86
baja_damian,validation,8123,1,1,17,6697
baja_damian,train,2132,0,0,4,1909
baja_damian,validation,5264,0,0,6,970
baja_damian,train,5264,0,1,2,141
baja_damian,validation,8209,1,1,3,313
baja_damian,validation,5202,0,1,24,11334
baja_damian,train,5470,1,1,8,3632
