cmo,classification,old_value,new_value,n,w_pre,w_post,historical_target_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,accepted,reason,rule_id,family,scope,conceptual_basis
6211,clase_egp13_damian,3,3,21,6361,6391,TRUE,0.7381919461529535,TRUE,1,TRUE,8,13,0.7701754385964912,0.7223859892491763,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1050,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6220,clase_egp13_damian,3,3,51,11139,11292,TRUE,0.6365506600377164,TRUE,1,TRUE,24,27,0.5523495465787304,0.7159191829484902,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1051,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6230,clase_egp13_damian,3,3,210,54573,55297,TRUE,0.7590230740344094,TRUE,1,TRUE,104,106,0.7953957267529341,0.7277664278879723,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1052,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6232,clase_egp13_damian,3,3,28,7268,7312,TRUE,0.7636860355153935,TRUE,1,TRUE,16,12,0.7683391003460207,0.7564891624297565,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1053,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6240,clase_egp13_damian,3,3,26,8213,8761,TRUE,0.6728106823953469,TRUE,1,TRUE,12,14,0.6947146989219037,0.6628986197049024,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1054,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6250,clase_egp13_damian,3,3,19,5910,5932,TRUE,0.6914706914706915,TRUE,1,TRUE,6,13,0.8238188976377953,0.6736157216837073,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1055,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
6270,clase_egp13_damian,3,3,891,188808,191889,TRUE,0.6476474038603364,TRUE,1,TRUE,452,439,0.6234621024874868,0.6716615851574357,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1056,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7100,clase_egp13_damian,4,4,14,6419,6045,TRUE,0.8467220683287165,TRUE,1,TRUE,9,5,0.8199126637554586,0.9294181034482759,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1057,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7100,clase_egp13_damian,5,5,177,51590,49243,TRUE,0.99179114520253,TRUE,1,TRUE,79,98,0.9848922548407245,0.9984849058747775,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1058,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7100,clase_egp13_damian,6,6,1183,376901,378306,TRUE,0.8490692702619289,TRUE,1,TRUE,588,595,0.8312732962127836,0.8661364850014784,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1059,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7111,clase_egp13_damian,4,4,1637,429954,435317,TRUE,0.7152310609841301,TRUE,1,TRUE,818,819,0.7315351348295551,0.7007255215078776,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1060,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7111,clase_egp13_damian,5,5,17,4497,4514,TRUE,0.9890037387288322,TRUE,1,TRUE,6,11,0.9662845583277141,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1061,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7120,clase_egp13_damian,4,4,21,6238,6410,TRUE,0.9504799634313577,TRUE,1,TRUE,10,11,0.9310555216595485,0.9698630136986301,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1062,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7130,clase_egp13_damian,3,3,127,29776,30156,TRUE,0.5269155901610334,TRUE,1,TRUE,61,66,0.5242829430511293,0.5296650025323782,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1063,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7131,clase_egp13_damian,3,3,52,14853,15100,TRUE,0.8542589290849485,TRUE,1,TRUE,30,22,0.7461823734729494,0.9748144543131768,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1064,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7133,clase_egp13_damian,3,3,36,9807,10532,TRUE,0.7738499171466898,TRUE,1,TRUE,19,17,0.6768335273573923,0.9779573842762674,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1065,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7200,clase_egp13_damian,11,11,13,4167,4178,TRUE,0.8407990314769975,TRUE,1,TRUE,8,5,0.8361062825925006,0.8611410118406889,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1066,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7210,clase_egp13_damian,5,5,37,10573,10846,TRUE,1,TRUE,1,TRUE,20,17,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1067,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
7210,clase_egp13_damian,11,11,483,148919,150969,TRUE,0.6970199062957815,TRUE,1,TRUE,230,253,0.6519174898314933,0.7392088123125979,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,concordancia_estable_panel,CONSENSO_PANEL_1068,egp,consenso_clasificaciones_panel_ENOE,Misma categoria en ambas mediciones; destino historico oficial; empleo continuo
